Incident energy;MT=102 : (z,γ);MT=18 : (z,fission)
Incident energy;;
Incident energy;σ(E);σ(E)
1033.869;3.642559;12.20716
1033.983;3.016191;10.24713
1034.097;2.472374;8.435618
1034.15;2.253755;7.662005
1034.202;2.062435;6.951613
1034.255;1.892155;6.280487
1034.307;1.750123;5.676335
1034.36;1.6314;5.117468
1034.412;1.540696;4.625631
1034.465;1.474447;4.181723
1034.517;1.434747;3.801507
1034.584;1.419252;3.389484
1034.65;1.440828;3.064354
1034.716;1.495303;2.812482
1034.782;1.577844;2.625665
1034.871;1.72289;2.460388
1034.941;1.853889;2.386018
1035.01;1.987702;2.348154
1035.148;2.23299;2.336775
1035.253;2.367411;2.352762
1035.302;2.408033;2.361573
1035.343;2.429985;2.368789
1035.347;2.431526;2.369483
1035.362;2.43635;2.372076
1035.377;2.439668;2.374666
1035.431;2.439299;2.384337
1035.501;2.411631;2.39991
1035.541;2.383484;2.412185
1035.611;2.316597;2.444086
1035.708;2.198756;2.522614
1035.763;2.126139;2.591678
1035.819;2.05283;2.684338
1035.878;1.980207;2.808871
1035.936;1.916699;2.959364
1036.068;1.81185;3.399286
1036.183;1.767435;3.861509
1036.298;1.754045;4.336406
1036.418;1.748191;4.763409
1036.517;1.729181;5.002799
1036.602;1.691419;5.095689
1036.668;1.644718;5.086455
1036.763;1.549061;4.945625
1036.857;1.423814;4.669038
1036.951;1.275108;4.281588
1037.071;1.067147;3.682785
1037.19;0.8615705;3.048026
1037.31;0.6744926;2.438939
1037.37;0.5930159;2.163246
1037.429;0.5221779;1.916829
1037.472;0.4766859;1.754176
1037.515;0.4364964;1.606471
1037.558;0.4016415;1.473964
1037.6;0.3727226;1.359205
1037.643;0.3482971;1.256521
1037.685;0.3294137;1.17034
1037.728;0.3150719;1.09609
1037.77;0.3058412;1.036709
1037.813;0.3011916;0.9888045
1037.856;0.3013242;0.953367
1037.899;0.3061841;0.9298323
1037.942;0.315737;0.9176645
1037.985;0.3299678;0.9163599
1038.028;0.3488754;0.9254449
1038.071;0.3724655;0.9444673
1038.113;0.400031;0.9722145
1038.177;0.4506093;1.030947
1038.241;0.5114158;1.108084
1038.305;0.5821348;1.201705
1038.369;0.6622033;1.309473
1038.497;0.8467117;1.555528
1038.625;1.055061;1.817133
1038.795;1.348942;2.127598
1038.863;1.468453;2.223145
1038.931;1.589557;2.295629
1038.999;1.714576;2.342076
1039.111;1.941021;2.358489
1039.143;2.013847;2.349661
1039.159;2.052157;2.343112
1039.211;2.18723;2.312577
1039.263;2.342094;2.269222
1039.279;2.394497;2.253618
1039.333;2.590687;2.19437
1039.337;2.606511;2.189629
1039.348;2.651016;2.176376
1039.359;2.697007;2.162829
1039.381;2.793637;2.134956
1039.463;3.21374;2.025201
1039.54;3.704244;1.921132
1039.617;4.295045;1.824853
1039.647;4.552381;1.791045
1039.765;5.697503;1.685822
1039.882;6.979728;1.631408
1040.0;8.286874;1.622721
1040.089;9.174427;1.636632
1040.177;9.880708;1.65632
1040.273;10.37539;1.671816
1040.294;10.43862;1.673169
1040.363;10.52319;1.670267
1040.368;10.52183;1.669568
1040.383;10.51161;1.667045
1040.397;10.4938;1.664102
1040.431;10.41746;1.654521
1040.464;10.29926;1.641861
1040.566;9.677485;1.582257
1040.656;8.855815;1.50759
1040.745;7.866547;1.42092
1040.91;5.844995;1.260289
1040.993;4.860859;1.196887
1041.075;3.973303;1.155704
1041.126;3.477534;1.143381
1041.177;3.030532;1.142447
1041.228;2.634671;1.153526
1041.279;2.290561;1.176907
1041.33;1.997322;1.212552
1041.381;1.752875;1.260103
1041.432;1.554252;1.31891
1041.482;1.400572;1.386619
1041.533;1.281856;1.46484
1041.584;1.197587;1.551053
1041.635;1.143861;1.64391
1041.685;1.117317;1.740089
1041.736;1.113652;1.842185
1041.787;1.130796;1.947208
1041.838;1.166387;2.054293
1041.888;1.217403;2.160754
1041.958;1.313295;2.312009
1042.028;1.436;2.466665
1042.117;1.629986;2.671859
1042.128;1.656964;2.698192
1042.167;1.758089;2.793811
1042.205;1.865042;2.890908
1042.266;2.054809;3.056669
1042.326;2.264193;3.233914
1042.435;2.705258;3.598341
1042.479;2.906064;3.761985
1042.6;3.524964;4.257969
1042.72;4.227284;4.798324
1042.862;5.143801;5.448864
1042.916;5.506224;5.685107
1043.002;6.084902;6.03528
1043.013;6.158237;6.077254
1043.046;6.376261;6.198888
1043.078;6.58389;6.310436
1043.145;7.000949;6.522773
1043.212;7.383975;6.706589
1043.351;8.014518;7.010541
1043.423;8.22503;7.14123
1043.494;8.338405;7.265862
1043.544;8.357519;7.357798
1043.592;8.32706;7.454219
1043.659;8.204898;7.610361
1043.665;8.189537;7.625914
1043.679;8.15095;7.663364
1043.693;8.108582;7.702526
1043.723;8.005459;7.792693
1043.753;7.886322;7.89221
1043.8;7.670278;8.069252
1043.881;7.228252;8.443974
1043.962;6.726748;8.919585
1044.044;6.196309;9.514191
1044.126;5.681309;10.22563
1044.208;5.215822;11.04731
1044.29;4.825633;11.96118
1044.379;4.504338;13.0216
1044.468;4.292071;14.09935
1044.557;4.17633;15.1252
1044.646;4.132427;16.02144
1044.725;4.127976;16.64517
1044.804;4.131435;17.05588
1044.843;4.129295;17.1678
1044.877;4.122892;17.2126
1044.88;4.122076;17.21413
1044.889;4.119359;17.21634
1044.898;4.116221;17.21496
1044.929;4.101923;17.18249
1044.96;4.081686;17.10683
1044.98;4.06521;17.03512
1045.021;4.022516;16.83256
1045.113;3.881318;16.11875
1045.227;3.624297;14.80474
1045.341;3.300269;13.15817
1045.622;2.458706;8.825032
1045.686;2.297829;7.958708
1045.75;2.156491;7.173253
1045.776;2.104992;6.8788
1045.878;1.936475;5.863037
1045.98;1.819377;5.057945
1046.056;1.762651;4.577547
1046.138;1.727812;4.153931
1046.22;1.718147;3.810134
1046.295;1.730099;3.551932
1046.37;1.761223;3.337983
1046.471;1.832294;3.109226
1046.572;1.934023;2.94082
1046.626;1.999007;2.87365
1046.68;2.069624;2.821438
1046.795;2.230333;2.755631
1046.91;2.387777;2.741216
1047.031;2.526521;2.764663
1047.072;2.563693;2.778406
1047.126;2.603592;2.79927
1047.131;2.606742;2.801322
1047.149;2.617303;2.808835
1047.166;2.62615;2.816089
1047.227;2.648878;2.842921
1047.33;2.656501;2.888462
1047.482;2.608669;2.947412
1047.547;2.572231;2.966214
1047.743;2.426627;2.978946
1047.852;2.329784;2.945819
1047.873;2.310118;2.935738
1047.921;2.264113;2.908521
1047.928;2.257293;2.904103
1047.945;2.240625;2.892945
1047.961;2.224814;2.881932
1047.994;2.191895;2.857909
1048.066;2.119373;2.80218
1048.076;2.10932;2.794432
1048.098;2.087309;2.777704
1048.122;2.063551;2.760266
1048.134;2.051809;2.751999
1048.164;2.022992;2.733131
1048.223;1.969529;2.706869
1048.323;1.894816;2.716206
1048.404;1.856865;2.799997
1048.454;1.846967;2.897329
1048.504;1.849308;3.035894
1048.557;1.86667;3.232874
1048.61;1.900609;3.4856
1048.663;1.951996;3.796809
1048.715;2.019745;4.159849
1048.8;2.1669;4.872497
1048.825;2.218389;5.10831
1048.855;2.284768;5.405447
1048.859;2.293982;5.446164
1048.874;2.329269;5.60102
1048.889;2.365681;5.759144
1048.949;2.52158;6.419734
1048.957;2.543485;6.510649
1048.977;2.599255;6.740195
1048.997;2.656346;6.972413
1049.036;2.770878;7.430182
1049.124;3.039139;8.460711
1049.211;3.305795;9.421817
1049.29;3.53694;10.19058
1049.369;3.747255;10.81729
1049.485;4.001209;11.41959
1049.549;4.107485;11.57654
1049.625;4.199399;11.60403
1049.701;4.25337;11.47479
1049.846;4.255555;10.89391
1049.962;4.173316;10.24637
1050.013;4.117485;9.94509
1050.061;4.055697;9.66401
1050.081;4.027596;9.549171
1050.104;3.99373;9.419522
1050.145;3.929653;9.196403
1050.165;3.896864;9.091918
1050.216;3.80946;8.840408
1050.315;3.629027;8.421104
1050.482;3.318991;7.927225
1050.543;3.212253;7.806297
1050.706;2.966948;7.595226
1050.73;2.937148;7.574082
1050.802;2.859097;7.520043
1050.814;2.847801;7.512076
1050.861;2.808362;7.482696
1050.907;2.777161;7.455564
1051.008;2.733113;7.394598
1051.109;2.717645;7.320533
1051.17;2.718052;7.264132
1051.231;2.722306;7.195735
1051.443;2.718732;6.831875
1051.523;2.689942;6.633779
1051.605;2.635619;6.395013
1051.615;2.627122;6.36358
1051.651;2.59309;6.246647
1051.687;2.553708;6.12435
1051.816;2.372392;5.657118
1051.956;2.126289;5.156018
1052.096;1.875288;4.765424
1052.157;1.77879;4.660682
1052.217;1.697987;4.610263
1052.278;1.634381;4.621356
1052.338;1.593686;4.701047
1052.366;1.582999;4.763281
1052.428;1.579831;4.960616
1052.489;1.606115;5.236992
1052.551;1.664488;5.601904
1052.612;1.754266;6.041275
1052.674;1.879176;6.564301
1052.735;2.035632;7.146298
1052.796;2.225631;7.784964
1052.857;2.44938;8.468144
1052.926;2.743535;9.277432
1052.995;3.082014;10.10552
1053.064;3.46605;10.93194
1053.133;3.89737;11.73805
1053.211;4.444487;12.60553
1053.288;5.049259;13.40158
1053.365;5.719892;14.12958
1053.442;6.455328;14.78816
1053.5;7.049;15.2404
1053.519;7.250128;15.38081
1053.574;7.848094;15.7669
1053.735;9.669544;16.73353
1053.77;10.06188;16.91096
1053.839;10.80713;17.22151
1053.935;11.73502;17.54986
1054.03;12.45823;17.7232
1054.081;12.74191;17.7406
1054.18;13.04609;17.60054
1054.228;13.06745;17.44464
1054.267;13.02252;17.27495
1054.367;12.65822;16.67092
1054.448;12.1221;16.02455
1054.529;11.40791;15.27273
1054.7;9.527719;13.53372
1054.734;9.125326;13.19194
1054.853;7.729815;12.08202
1054.875;7.480846;11.89715
1054.939;6.784464;11.40456
1054.961;6.556397;11.25197
1055.025;5.931532;10.86035
1055.12;5.123098;10.42839
1055.214;4.475772;10.17743
1055.308;3.98379;10.09278
1055.37;3.742238;10.1198
1055.465;3.492432;10.27162
1055.56;3.374701;10.53045
1055.662;3.372762;10.88549
1055.73;3.428718;11.14047
1055.845;3.594771;11.54667
1055.868;3.634865;11.6174
1055.932;3.751585;11.78427
1055.996;3.86833;11.89513
1056.124;4.066071;11.89783
1056.207;4.145836;11.71759
1056.289;4.173903;11.3924
1056.305;4.172964;11.31245
1056.348;4.159802;11.07253
1056.39;4.132041;10.80528
1056.493;4.004863;10.03584
1056.595;3.808153;9.167652
1056.809;3.263807;7.320628
1056.848;3.158564;7.015361
1056.867;3.107661;6.872464
1056.925;2.955284;6.462535
1056.982;2.812186;6.101589
1057.079;2.590225;5.589455
1057.138;2.471275;5.341526
1057.148;2.452427;5.304174
1057.187;2.382669;5.171095
1057.226;2.318964;5.057492
1057.3;2.214796;4.892323
1057.374;2.131966;4.787333
1057.452;2.066146;4.733446
1057.53;2.01972;4.728347
1057.565;2.00426;4.739157
1057.648;1.978039;4.789543
1057.731;1.961762;4.862489
1057.756;1.957859;4.886419
1057.795;1.95199;4.923699
1057.816;1.948737;4.943187
1057.838;1.94511;4.962753
1057.88;1.937147;4.99649
1057.943;1.921183;5.033848
1058.082;1.859016;5.028017
1058.187;1.780502;4.915606
1058.279;1.688871;4.731472
1058.419;1.518979;4.312498
1058.583;1.31118;3.690967
1058.665;1.22372;3.374296
1058.746;1.16047;3.086746
1058.797;1.136555;2.927855
1058.847;1.127518;2.794006
1058.897;1.134599;2.685597
1058.947;1.159421;2.605683
1058.997;1.203338;2.556583
1059.047;1.267374;2.539825
1059.107;1.371632;2.563304
1059.167;1.505962;2.633786
1059.227;1.669487;2.748898
1059.286;1.856732;2.901505
1059.406;2.303752;3.306898
1059.525;2.79787;3.777557
1059.645;3.288387;4.237867
1059.764;3.701556;4.594918
1059.876;3.971334;4.777986
1059.976;4.088358;4.789001
1059.986;4.093276;4.781998
1060.018;4.100829;4.750024
1060.05;4.096211;4.704012
1060.165;3.989891;4.439177
1060.278;3.787312;4.080861
1060.392;3.555379;3.713611
1060.449;3.455414;3.561045
1060.505;3.381808;3.448829
1060.551;3.346718;3.393237
1060.597;3.340107;3.377367
1060.643;3.366709;3.406855
1060.689;3.430692;3.486613
1060.71;3.473311;3.540883
1060.767;3.634141;3.747806
1060.823;3.859575;4.039488
1060.88;4.160135;4.428907
1060.936;4.525735;4.902483
1060.993;4.967824;5.474634
1061.05;5.476716;6.132505
1061.163;6.65743;7.656272
1061.286;8.126862;9.549084
1061.368;9.149661;10.86558
1061.456;10.2216;12.24625
1061.465;10.32722;12.38244
1061.499;10.71627;12.88456
1061.628;11.98929;14.53782
1061.706;12.54167;15.26953
1061.719;12.61412;15.36744
1061.752;12.77066;15.58251
1061.784;12.88337;15.74339
1061.848;12.9872;15.91743
1061.91;12.92754;15.89226
1061.943;12.83085;15.80076
1061.973;12.70431;15.67135
1061.982;12.65929;15.62411
1062.013;12.47985;15.4324
1062.044;12.26377;15.19729
1062.126;11.52999;14.38509
1062.208;10.59768;13.34434
1062.29;9.523517;12.1476
1062.455;7.189402;9.595222
1062.537;6.066465;8.412529
1062.619;5.036001;7.374367
1062.666;4.501367;6.863014
1062.725;3.897195;6.319218
1062.783;3.381324;5.89765
1062.842;2.938883;5.586546
1062.9;2.585086;5.395005
1062.959;2.305775;5.311159
1063.018;2.10409;5.33067
1063.077;1.975192;5.442181
1063.135;1.914015;5.628406
1063.194;1.912541;5.880934
1063.253;1.966204;6.181143
1063.312;2.068762;6.512536
1063.37;2.211162;6.852791
1063.454;2.478144;7.340428
1063.537;2.796062;7.780192
1063.63;3.192742;8.182416
1063.722;3.60092;8.455297
1063.744;3.69779;8.500003
1063.797;3.926094;8.574101
1063.85;4.143162;8.601128
1063.871;4.224987;8.599203
1063.936;4.459306;8.550602
1064.001;4.659342;8.444069
1064.07;4.827536;8.279353
1064.118;4.915104;8.14095
1064.122;4.921268;8.12873
1064.131;4.934492;8.100904
1064.14;4.946821;8.07265
1064.158;4.96878;8.014992
1064.198;5.004671;7.88256
1064.238;5.022846;7.746518
1064.323;5.00451;7.457225
1064.331;4.998967;7.430566
1064.352;4.981447;7.361396
1064.372;4.96087;7.296779
1064.413;4.907393;7.168869
1064.419;4.898351;7.150719
1064.436;4.871122;7.100134
1064.452;4.843388;7.053698
1064.455;4.837968;7.045121
1064.464;4.821298;7.019637
1064.473;4.804027;6.994528
1064.491;4.767741;6.945443
1064.53;4.681641;6.844266
1064.569;4.58628;6.749942
1064.653;4.354881;6.566927
1064.677;4.283414;6.518604
1064.767;3.99983;6.345495
1064.857;3.699343;6.171129
1064.893;3.576369;6.09693
1064.981;3.272969;5.896621
1065.053;3.025123;5.707328
1065.23;2.438715;5.136989
1065.37;2.02407;4.610789
1065.44;1.841755;4.341838
1065.51;1.679821;4.079885
1065.592;1.518845;3.792232
1065.674;1.390837;3.535255
1065.74;1.312286;3.356314
1065.814;1.249934;3.18957
1065.888;1.213999;3.062029
1065.962;1.203516;2.976784
1066.036;1.217737;2.937141
1066.11;1.256501;2.947141
1066.163;1.299682;2.987574
1066.18;1.316348;3.006826
1066.209;1.348032;3.047044
1066.257;1.409803;3.134961
1066.317;1.504297;3.284624
1066.392;1.651553;3.538433
1066.467;1.833908;3.87114
1066.572;2.152551;4.474359
1066.677;2.547109;5.23432
1066.782;3.013528;6.133827
1066.887;3.540467;7.143866
1067.097;4.70493;9.364727
1067.157;5.047996;10.02754
1067.278;5.734712;11.39652
1067.29;5.801983;11.53519
1067.329;6.019217;11.99044
1067.368;6.234123;12.45363
1067.52;7.045879;14.35481
1067.618;7.542681;15.67
1067.66;7.747112;16.25155
1067.807;8.402186;18.3063
1067.835;8.512356;18.68729
1067.931;8.839209;19.91327
1067.954;8.903605;20.18057
1067.998;9.009067;20.6536
1068.134;9.160413;21.69938
1068.153;9.157653;21.78501
1068.228;9.083438;21.95612
1068.332;8.807076;21.72724
1068.379;8.616286;21.44442
1068.389;8.570584;21.37026
1068.427;8.381194;21.04538
1068.525;7.787591;19.91857
1068.644;6.906526;18.1065
1068.762;5.9351;16.02552
1068.897;4.811879;13.56084
1068.977;4.182523;12.15329
1069.057;3.600742;10.82683
1069.12;3.183057;9.851399
1069.183;2.804182;8.941165
1069.246;2.46509;8.096384
1069.309;2.165303;7.315079
1069.368;1.918822;6.638175
1069.427;1.703624;6.011445
1069.486;1.517594;5.432459
1069.544;1.361045;4.9081
1069.59;1.254133;4.523173
1069.635;1.163378;4.172944
1069.681;1.083985;3.841974
1069.726;1.018781;3.544973
1069.772;0.9643499;3.269204
1069.817;0.9226752;3.027175
1069.862;0.8921776;2.813093
1069.907;0.8726908;2.627399
1069.95;0.8642846;2.476784
1069.992;0.8657045;2.355129
1070.035;0.8770617;2.25664
1070.077;0.8979057;2.185733
1070.141;0.9484296;2.124969
1070.205;1.021965;2.119595
1070.285;1.146798;2.186653
1070.365;1.308562;2.329356
1070.445;1.506986;2.539664
1070.525;1.74071;2.808509
1070.6;1.989335;3.104902
1070.674;2.258703;3.430577
1070.716;2.420169;3.62659
1070.793;2.727198;3.999676
1070.87;3.040055;4.380027
1070.949;3.354777;4.763578
1071.01;3.584466;5.045137
1071.064;3.771923;5.276962
1071.138;3.995452;5.557874
1071.211;4.167964;5.781604
1071.318;4.31597;5.990931
1071.325;4.320899;5.999167
1071.348;4.332825;6.021267
1071.37;4.338068;6.035201
1071.414;4.330414;6.041668
1071.424;4.325317;6.039144
1071.454;4.302668;6.022732
1071.484;4.269195;5.993206
1071.559;4.140838;5.864303
1071.634;3.955954;5.663833
1071.755;3.569374;5.222802
1071.876;3.125963;4.697482
1072.005;2.655923;4.126672
1072.133;2.244206;3.620928
1072.19;2.086897;3.428465
1072.272;1.89211;3.193903
1072.354;1.734804;3.012064
1072.418;1.637127;2.907073
1072.462;1.582075;2.853328
1072.506;1.536398;2.814217
1072.589;1.474316;2.778841
1072.696;1.437461;2.803064
1072.803;1.445496;2.899063
1072.862;1.467826;2.979388
1072.962;1.532369;3.153103
1073.062;1.626685;3.363281
1073.162;1.74541;3.595505
1073.262;1.883163;3.835528
1073.41;2.115557;4.184687
1073.44;2.167038;4.254005
1073.51;2.294523;4.415638
1073.517;2.307928;4.431915
1073.541;2.354927;4.488075
1073.565;2.403669;4.544973
1073.649;2.59066;4.753991
1073.735;2.815173;4.994273
1073.821;3.081242;5.274269
1073.882;3.298084;5.502126
1073.912;3.41346;5.623589
1073.995;3.760963;5.990422
1074.078;4.142823;6.393899
1074.243;4.936398;7.219667
1074.341;5.365077;7.644042
1074.438;5.702115;7.947677
1074.498;5.849;8.057234
1074.614;5.969665;8.072583
1074.624;5.9693;8.06154
1074.665;5.949711;7.996608
1074.732;5.856695;7.82791
1074.798;5.696976;7.600141
1074.943;5.168474;7.006696
1075.035;4.772072;6.689661
1075.126;4.397617;6.54449
1075.184;4.193666;6.589572
1075.242;4.033002;6.774955
1075.3;3.927933;7.126828
1075.357;3.889118;7.657647
1075.396;3.903652;8.136431
1075.434;3.952178;8.6987
1075.488;4.082017;9.666695
1075.542;4.284971;10.83744
1075.596;4.560732;12.21034
1075.65;4.906588;13.77823
1075.704;5.31737;15.52676
1075.758;5.785474;17.43407
1075.866;6.851796;21.60026
1076.082;9.115162;30.12204
1076.157;9.798225;32.67441
1076.231;10.35832;34.77869
1076.319;10.83978;36.61241
1076.385;11.05432;37.45259
1076.407;11.09724;37.62686
1076.468;11.14327;37.83544
1076.528;11.09047;37.66247
1076.627;10.82676;36.6547
1076.726;10.418;34.96096
1076.87;9.779369;31.9023
1076.967;9.463896;29.87473
1077.063;9.335628;28.18092
1077.15;9.417842;27.05285
1077.2;9.5556;26.60579
1077.296;9.99505;26.16272
1077.392;10.62301;26.20626
1077.463;11.16355;26.47309
1077.579;12.06885;27.1201
1077.694;12.82417;27.69414
1077.712;12.91733;27.75389
1077.784;13.19832;27.86382
1077.856;13.30927;27.71893
1077.92;13.24738;27.33783
1077.972;13.0807;26.84041
1078.04;12.7067;25.93424
1078.107;12.17558;24.77276
1078.22;10.97196;22.30645
1078.332;9.51607;19.44328
1078.534;6.724928;14.14311
1078.635;5.457227;11.82586
1078.686;4.8821;10.80534
1078.736;4.367731;9.917477
1078.819;3.629268;8.706625
1078.861;3.311474;8.22201
1078.902;3.036929;7.831354
1078.944;2.791095;7.513482
1078.985;2.584114;7.280363
1079.027;2.403898;7.116342
1079.068;2.256823;7.024242
1079.116;2.117657;6.994214
1079.158;2.022121;7.029365
1079.199;1.949734;7.11182
1079.282;1.855853;7.395351
1079.365;1.815695;7.785251
1079.448;1.810816;8.222308
1079.56;1.832582;8.789792
1079.672;1.859995;9.228736
1079.689;1.863279;9.278615
1079.745;1.871121;9.406235
1079.801;1.873464;9.474029
1079.906;1.860842;9.434218
1080.011;1.826407;9.1897
1080.136;1.76359;8.691629
1080.215;1.717235;8.307903
1080.241;1.701667;8.176915
1080.307;1.662829;7.846141
1080.398;1.614146;7.42436
1080.489;1.575617;7.086316
1080.58;1.551108;6.872436
1080.671;1.543179;6.811215
1080.735;1.548312;6.867878
1080.798;1.56226;7.005017
1080.862;1.585548;7.223782
1080.925;1.617484;7.510871
1081.016;1.679535;8.031774
1081.049;1.706755;8.245646
1081.07;1.725407;8.387209
1081.112;1.765854;8.680685
1081.187;1.848722;9.22734
1081.269;1.955306;9.833556
1081.404;2.167038;10.77673
1081.511;2.363712;11.42089
1081.618;2.57831;11.94723
1081.653;2.650535;12.09371
1081.796;2.941911;12.58146
1081.867;3.076423;12.77579
1082.013;3.310676;13.13916
1082.037;3.342488;13.19915
1082.073;3.386393;13.29092
1082.1;3.416328;13.36147
1082.112;3.428821;13.39335
1082.13;3.446641;13.44179
1082.179;3.48985;13.57737
1082.293;3.565579;13.90746
1082.309;3.57423;13.95414
1082.349;3.594761;14.06933
1082.389;3.614696;14.18048
1082.503;3.680024;14.45243
1082.616;3.782141;14.61224
1082.697;3.894984;14.63617
1082.778;4.050994;14.57904
1082.796;4.092155;14.55591
1082.852;4.236022;14.46275
1082.907;4.400809;14.34569
1083.009;4.76544;14.09454
1083.111;5.195389;13.8646
1083.185;5.53605;13.75945
1083.276;5.970967;13.75232
1083.355;6.348159;13.88882
1083.434;6.712624;14.17735
1083.503;7.013848;14.55682
1083.555;7.228398;14.91689
1083.57;7.288253;15.03157
1083.596;7.389903;15.24083
1083.659;7.626031;15.79544
1083.726;7.864474;16.43824
1083.835;8.239359;17.51512
1083.93;8.572093;18.37384
1084.024;8.921986;19.03605
1084.097;9.210415;19.36001
1084.169;9.504232;19.47922
1084.19;9.590229;19.47313
1084.253;9.843559;19.33943
1084.315;10.07646;19.03758
1084.407;10.36143;18.29079
1084.499;10.52863;17.22882
1084.628;10.47464;15.34906
1084.675;10.35457;14.59304
1084.692;10.29701;14.31445
